Index,category,sub_category,brand,sale_price,market_price
5178,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Rostaa,452.4,580
5179,Cleaning & Household,Stationery,Prozo Plus,399,399
5180,Gourmet & World Food,Dairy & Cheese,Papacream,395,395
5181,Snacks & Branded Foods,Breakfast Cereals,Bagrrys,320,320
5182,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,3000,3000
5183,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,285,285
5184,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,41,41
5185,Beauty & Hygiene,Feminine Hygiene,Whisper ,537.34,725
5186,Beauty & Hygiene,Skin Care,QRAA,263,350
5187,Beauty & Hygiene,Feminine Hygiene,Dr. Morepen,161,175
5188,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,75,99
5189,Snacks & Branded Foods,Biscuits & Cookies,Britannia,22.5,25
5190,"Kitchen, Garden & Pets",Storage & Accessories,Polyset,89,117
5191,Gourmet & World Food,"Pasta, Soup & Noodles",NutraHi,160,160
5192,Beauty & Hygiene,Skin Care,Elovera,192,240
5193,Snacks & Branded Foods,Snacks & Namkeen,Tasties,49,85
5194,Snacks & Branded Foods,Snacks & Namkeen,PRAVIN MIXBOX,60,60
5195,Cleaning & Household,Fresheners & Repellents,HIT,233.1,259
5196,"Foodgrains, Oil & Masala",Masalas & Spices,MTR,103,115
5197,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,979,1299
5198,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",REGENCY,480,580
5199,Gourmet & World Food,Dairy & Cheese,Baskin Robbins,328.5,365
5200,"Bakery, Cakes & Dairy",Gourmet Breads,Fresho Signature,109,109
5201,Beauty & Hygiene,Feminine Hygiene,Bella,214,214
5202,Snacks & Branded Foods,Biscuits & Cookies,Unibic,50,50
5203,Baby Care,Baby Bath & Hygiene,Johnsons,99.75,105
5204,Beauty & Hygiene,Hair Care,Mamaearth,599,599
5205,Gourmet & World Food,Dairy & Cheese,Kodai Cheese,280,280
5206,Cleaning & Household,Pooja Needs,Trm,109,225
5207,Snacks & Branded Foods,Ready To Cook & Eat,Gits,105,120
5208,Beauty & Hygiene,Men's Grooming,The Man Company,245,350
5209,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,180,180
5210,Beauty & Hygiene,Bath & Hand Wash,ZM LABS,100,100
5211,"Kitchen, Garden & Pets",Appliances & Electricals,Syska,161,548
5212,Gourmet & World Food,Cereals & Breakfast,GoodDiet,345,540
5213,Beauty & Hygiene,Fragrances & Deos,Wild Stone,212.5,250
5214,Beauty & Hygiene,Skin Care,The Moms Co,474,474
5215,Snacks & Branded Foods,Ready To Cook & Eat,Manna ,109,109
5216,"Kitchen, Garden & Pets",Storage & Accessories,SKI,169,169
5217,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,275,275
5218,Gourmet & World Food,Oils & Vinegar,Figaro,3098.83,3999
5219,"Kitchen, Garden & Pets",Pet Food & Accessories,Temptations,1764,1800
5220,Gourmet & World Food,Cereals & Breakfast,The Whole Truth,85,100
5221,Beauty & Hygiene,Men's Grooming,Cinthol,128.25,135
5222,Beverages,Water,Bisleri ,70,70
5223,Beauty & Hygiene,Fragrances & Deos,Engage,225.01,500
5224,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,75,75
5225,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,189,230
5226,Gourmet & World Food,Drinks & Beverages,Toyo Kombucha,95,95
5227,"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1950,2170
5228,Beauty & Hygiene,Health & Medicine,Bixa Botanical,495,495
5229,Cleaning & Household,Detergents & Dishwash,Exo,5,5
5230,"Foodgrains, Oil & Masala",Masalas & Spices,Conscious Food,393,393
5231,"Foodgrains, Oil & Masala",Masalas & Spices,bb Popular,32,40
5232,Snacks & Branded Foods,Chocolates & Candies,LiL'Goodness,160,200
5233,Gourmet & World Food,"Sauces, Spreads & Dips",Dana,280,280
5234,Beauty & Hygiene,Skin Care,Joy,56,70
5235,Beauty & Hygiene,Health & Medicine,Dabur Nature Care,100,125
5236,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,24,25
5237,Snacks & Branded Foods,Chocolates & Candies,Amul,90,100
5238,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Heinz,165,165
5239,Cleaning & Household,Bins & Bathroom Ware,Swastik,125,125
5240,Beauty & Hygiene,Men's Grooming,Gillette,83.3,85
5241,Snacks & Branded Foods,Ready To Cook & Eat,Del Monte,90,90
5242,Beauty & Hygiene,Bath & Hand Wash,Panache,100,125
5243,"Foodgrains, Oil & Masala",Organic Staples,Turn Organic ,41.25,55
5244,Beauty & Hygiene,Hair Care,BodyHerbals,299,299
5245,Beverages,"Health Drink, Supplement",Kapiva Ayurveda,799,799
5246,Fruits & Vegetables,Cuts & Sprouts,Fresho,27,33.75
5247,Gourmet & World Food,Drinks & Beverages,Swa Artisanal Syrups,600,600
5248,Beauty & Hygiene,Skin Care,Vaadi,148.5,165
5249,"Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,179,270
5250,Snacks & Branded Foods,Ready To Cook & Eat,Atish ,56,56
5251,Beverages,Water,Bisleri ,54,60
5252,Beverages,Fruit Juices & Drinks,Dezire,220,220
5253,Cleaning & Household,Bins & Bathroom Ware,Jai Veer,739,920
5254,Snacks & Branded Foods,Pickles & Chutney,Mother's Recipe,50,50
5255,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Forgreen,59,59
5256,Snacks & Branded Foods,Snacks & Namkeen,McCain,94.5,105
5257,Cleaning & Household,Stationery,Cartini,167,170
5258,Cleaning & Household,Bins & Bathroom Ware,DP,339,570
5259,Gourmet & World Food,Chocolates & Biscuits,Toonpops,1049.5,2099
5260,Beauty & Hygiene,Health & Medicine,Dabur,286,286
5261,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Samvruddhi,333,333
5262,Cleaning & Household,Pooja Needs,DP,159,279
5263,Beauty & Hygiene,Fragrances & Deos,Ajmal,555,750
5264,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,110,110
5265,Gourmet & World Food,Oils & Vinegar,Bertolli,998.97,2999
5266,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,560,700
5267,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Sugar free,65,65
5268,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Sugar free,180,180
5269,Beauty & Hygiene,Fragrances & Deos,Antonio Banderas,1120,1600
5270,Gourmet & World Food,"Sauces, Spreads & Dips",Blue Dragon,275,275
5271,Cleaning & Household,Pooja Needs,Mangaldeep,150,150
5272,"Kitchen, Garden & Pets",Steel Utensils,Vinayak,259,449
5273,Beauty & Hygiene,Health & Medicine,Eno ,9,9
5274,Beauty & Hygiene,Skin Care,The Body Shop,1045,1045
5275,Fruits & Vegetables,Fresh Fruits,Fresho,50,62.5
5276,"Foodgrains, Oil & Masala",Masalas & Spices,Valley Spice,190,190
5277,Beauty & Hygiene,Health & Medicine,Meghdoot,275,275
5278,Snacks & Branded Foods,Snacks & Namkeen,Open Secret,102,120
5279,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,70,70
5280,Gourmet & World Food,Drinks & Beverages,Newby,735,735
5281,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Super Saver,686,800
5282,Gourmet & World Food,Tinned & Processed Food,Nutty Yogi,99,99
5283,Snacks & Branded Foods,Biscuits & Cookies,Bisk Farm,10,10
5284,Gourmet & World Food,"Pasta, Soup & Noodles",Yum Yum,175,175
5285,Cleaning & Household,Bins & Bathroom Ware,Ratan,39,52
5286,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,82,82
5287,"Bakery, Cakes & Dairy",Dairy,Cavins,127.89,150
5288,"Foodgrains, Oil & Masala",Masalas & Spices,Everest,94.09,97
5289,Gourmet & World Food,Cooking & Baking Needs,Harveys,53.1,59
5290,Cleaning & Household,"Mops, Brushes & Scrubs",Absorb-It,320,320
5291,Snacks & Branded Foods,Snacks & Namkeen,ACT II,70,70
5292,Cleaning & Household,All Purpose Cleaners,Ajax,349.5,699
5293,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,53,75
5294,Beauty & Hygiene,Bath & Hand Wash,VITRO,235,235
5295,Beauty & Hygiene,Skin Care,StBotanica,599,599
5296,Gourmet & World Food,"Sauces, Spreads & Dips",Prasukh,89.1,99
5297,Cleaning & Household,"Mops, Brushes & Scrubs",Rise N Shine,99,149
5298,Gourmet & World Food,Chocolates & Biscuits,Cocon,75,75
5299,Gourmet & World Food,Drinks & Beverages,Chai Point,199,199
5300,Gourmet & World Food,Chocolates & Biscuits,Ferrero,175,175
5301,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,130,130
5302,Snacks & Branded Foods,Snacks & Namkeen,Haldirams ,50,50
5303,Snacks & Branded Foods,Pickles & Chutney,Nirapara,46,46
5304,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,85,85
5305,Cleaning & Household,Party & Festive Needs,Origami,66,66
5306,"Foodgrains, Oil & Masala",Masalas & Spices,Malabar Coast,165,165
5307,Gourmet & World Food,Drinks & Beverages,Davidoff,550,550
5308,Beauty & Hygiene,Feminine Hygiene,Sirona,186.75,225
5309,Beauty & Hygiene,Hair Care,StBotanica,449,449
5310,Gourmet & World Food,Drinks & Beverages,Te-A-Me,295,295
5311,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",The Harvest Bowl,149.5,299
5312,"Bakery, Cakes & Dairy",Dairy,Britannia,10,10
5313,Beauty & Hygiene,Hair Care,Livon,3,3
5314,Snacks & Branded Foods,Chocolates & Candies,Cadbury Dairy Milk,287.04,360
5315,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,325,325
5316,Beauty & Hygiene,Oral Care,Oral-B,75,75
5317,Beauty & Hygiene,Feminine Hygiene,STAYFREE,90,90
5318,Beauty & Hygiene,Skin Care,Canopus,320,320
5319,Cleaning & Household,Pooja Needs,Gou Ganga,60,60
5320,Beauty & Hygiene,Skin Care,StBotanica,899,899
5321,Beauty & Hygiene,Health & Medicine,Prozo Plus,269,325
5322,Beauty & Hygiene,Skin Care,The Beauty Co.,337.5,450
5323,Beauty & Hygiene,Fragrances & Deos,Layerr,146.25,195
5324,"Eggs, Meat & Fish",Eggs,UPF,99,99
5325,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,579,650
5326,Beauty & Hygiene,Bath & Hand Wash,Panache,159.2,199
5327,Cleaning & Household,"Disposables, Garbage Bag",Paseo,135,135
5328,Beauty & Hygiene,Health & Medicine,Himalaya Wellness,54,60
5329,Beauty & Hygiene,Hair Care,Kesh King,210,210
5330,Beauty & Hygiene,Skin Care,Olay,1444,1699
5331,"Kitchen, Garden & Pets",Storage & Accessories,Saaj,89,121
5332,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,821.25,1095
5333,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Rostaa,2246.4,2880
5334,Beauty & Hygiene,Hair Care,Loreal Paris,677,770
5335,Cleaning & Household,Fresheners & Repellents,Bodyguard,280,350
5336,Snacks & Branded Foods,Frozen Veggies & Snacks,Freshious,150,150
5337,Beverages,"Health Drink, Supplement",Ensure,306,340
5338,"Kitchen, Garden & Pets",Cookware & Non Stick,Vinayak,209,449
5339,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,309,432
5340,Gourmet & World Food,Oils & Vinegar,ORGANIC INDIA,595,595
5341,Cleaning & Household,"Mops, Brushes & Scrubs",Dishmatic,249,249
5342,Beauty & Hygiene,Men's Grooming,Ponds,153.75,205
5343,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,102,120
5344,Beauty & Hygiene,Men's Grooming,Nivea Men,242,269
5345,Cleaning & Household,Detergents & Dishwash,Softouch,56,56
5346,Snacks & Branded Foods,Ready To Cook & Eat,Mothers Recipe,58,65
5347,Gourmet & World Food,Cereals & Breakfast,Oateo,150,150
5348,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,599,699
5349,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Double Horse,58,58
5350,Snacks & Branded Foods,Biscuits & Cookies,Sanjay ,65,65
5351,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,39.44,57.5
5352,Baby Care,Diapers & Wipes,Huggies,363.09,399
5353,Beauty & Hygiene,Bath & Hand Wash,Nyassa,350,350
5354,Beauty & Hygiene,Skin Care,Kaya Clinic,870,1160
5355,Gourmet & World Food,Cooking & Baking Needs,Dhatu Organics & Naturals,260,260
5356,Beauty & Hygiene,Fragrances & Deos,J Del Pozo,1800,3600
5357,"Eggs, Meat & Fish",Fish & Seafood,Fresho,760,1123
5358,Cleaning & Household,Pooja Needs,Shubhkart,35,40
5359,Snacks & Branded Foods,Ready To Cook & Eat,Ching'S Secret,58.47,70
5360,Snacks & Branded Foods,Snacks & Namkeen,Saffola,177,195
5361,"Bakery, Cakes & Dairy",Dairy,Go ,110,125
5362,"Kitchen, Garden & Pets",Gardening,Prozo+,999,999
5363,Cleaning & Household,Stationery,DP,261,449
5364,Beauty & Hygiene,Feminine Hygiene,Whisper ,340,340
5365,Beverages,Coffee,Continental,230,460
5366,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,440,440
5367,Fruits & Vegetables,Cuts & Sprouts,Fresho,27,33.75
5368,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",bb Combo,668,930
5369,"Kitchen, Garden & Pets",Steel Utensils,Swastik Steel,139,399
5370,Beauty & Hygiene,Hair Care,Filone,65,130
5371,Beauty & Hygiene,Skin Care,Aroma Treasures,216,240
5372,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Merkera,455,455
5373,"Kitchen, Garden & Pets",Crockery & Cutlery,Laopala Diva,2589,3695
5374,Beauty & Hygiene,Skin Care,Kaya Youth,349.3,499
5375,"Eggs, Meat & Fish",Fish & Seafood,Ifb,187,220
5376,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,159,200
5377,Snacks & Branded Foods,Snacks & Namkeen,Befikar,35,35
5378,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,54.12,66
5379,Beauty & Hygiene,Skin Care,Aroma Magic ,416.5,490
5380,Fruits & Vegetables,Fresh Vegetables,Fresho,112.27,163.75
5381,Beauty & Hygiene,Fragrances & Deos,Super Smelly,318.75,425
5382,Beauty & Hygiene,Skin Care,Vaseline,172.8,180
5383,Gourmet & World Food,Cooking & Baking Needs,Real Thai,510,510
5384,Beauty & Hygiene,Fragrances & Deos,Set Wet,241,440
5385,"Kitchen, Garden & Pets",Storage & Accessories,Ciplaplast,1749,1749
5386,Beverages,Tea,Tetley,132,165
5387,Snacks & Branded Foods,Ready To Cook & Eat,MTR,110,110
5388,Beauty & Hygiene,Skin Care,Aroma Magic ,375,375
5389,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",NUTRIWISH,120,120
5390,Gourmet & World Food,"Pasta, Soup & Noodles",Chef'S Basket,80,160
5391,Beauty & Hygiene,Bath & Hand Wash,Bodyguard,295.2,360
5392,Beauty & Hygiene,Fragrances & Deos,Yardley London,559.2,699
5393,Cleaning & Household,All Purpose Cleaners,Nimyle,654.5,770
5394,Beauty & Hygiene,Men's Grooming,Garnier Men,80.75,85
5395,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,230,360
5396,Gourmet & World Food,Drinks & Beverages,Nescafe Gold,999,999
5397,Gourmet & World Food,Oils & Vinegar,Rampura,240,240
5398,Beauty & Hygiene,Skin Care,Vaseline,291.85,449
5399,Gourmet & World Food,"Sauces, Spreads & Dips",Sugarless Bliss,165,165
5400,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Earthon,97,97
5401,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Wai Wai,12,12
5402,Gourmet & World Food,"Pasta, Soup & Noodles",Spigadro,250,250
5403,Gourmet & World Food,Tinned & Processed Food,Fragata,295,295
5404,Beauty & Hygiene,Skin Care,Aloe Veda,472.5,525
5405,Snacks & Branded Foods,Snacks & Namkeen,Nissin,30,30
5406,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Berrinutty,289,289
5407,Beauty & Hygiene,Hair Care,Dabur,505.68,645
5408,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Kissan,99,99
5409,Snacks & Branded Foods,Ready To Cook & Eat,MTR,125,135
5410,Cleaning & Household,"Disposables, Garbage Bag",Dettol,260.1,322
5411,Beauty & Hygiene,Skin Care,The Man Company,251,349
5412,Beverages,Tea,VAHDAM,349,349
5413,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,269,349
5414,Cleaning & Household,Bins & Bathroom Ware,Nakoda,549,703
5415,Snacks & Branded Foods,Chocolates & Candies,Sugar free,524.25,699
5416,Beauty & Hygiene,Fragrances & Deos,Nike,223.2,279
5417,Beverages,Fruit Juices & Drinks,Del Monte,50,50
5418,Beauty & Hygiene,Skin Care,Lotus Herbals,112,140
5419,Gourmet & World Food,Dairy & Cheese,Papacream,450,450
5420,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Yoga bar,352,400
5421,Fruits & Vegetables,Fresh Fruits,Fresho,42,52.5
5422,Snacks & Branded Foods,Breakfast Cereals,RiteBite Max Protein,360,360
5423,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,139,179
5424,Gourmet & World Food,Drinks & Beverages,TGL Co.,315,450
5425,"Bakery, Cakes & Dairy",Dairy,Amul,454,465
5426,"Bakery, Cakes & Dairy",Dairy,Milky Mist,85,85
5427,Beauty & Hygiene,Skin Care,Clenz U,169,169
5428,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Praana,39,39
5429,"Kitchen, Garden & Pets",Crockery & Cutlery,Hi-Luxe,269,350
5430,"Kitchen, Garden & Pets",Steel Utensils,Frestol,599,1499
5431,Beauty & Hygiene,Fragrances & Deos,Old Spice,301.64,398
5432,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,409,450
5433,Snacks & Branded Foods,Pickles & Chutney,Marudhar,65,65
5434,Beauty & Hygiene,Hair Care,Himalaya,520,650
5435,Gourmet & World Food,Dairy & Cheese,Dairy Craft,190,190
5436,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,155,193.75
5437,"Kitchen, Garden & Pets",Kitchen Accessories,H&B,119,199
5438,Cleaning & Household,Bins & Bathroom Ware,DP,679,699
5439,Cleaning & Household,Detergents & Dishwash,Bubblenut Wash,249,249
5440,Beauty & Hygiene,Makeup,Garnier,226.85,349
5441,Beauty & Hygiene,Skin Care,Globus Naturals,448,560
5442,Snacks & Branded Foods,Snacks & Namkeen,To Be Honest,49,49
5443,Fruits & Vegetables,Fresh Fruits,Fresho,69,86.25
5444,Beauty & Hygiene,Health & Medicine,Bella,433,516
5445,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Morton,64,64
5446,Beauty & Hygiene,Skin Care,StBotanica,599,599
5447,Gourmet & World Food,"Sauces, Spreads & Dips",Real Thai,199,199
5448,"Foodgrains, Oil & Masala",Masalas & Spices,bb Popular,36,60
5449,Beauty & Hygiene,Health & Medicine,Muniyal Ayurveda,220,220
5450,Beauty & Hygiene,Skin Care,Joy,187.5,250
5451,Gourmet & World Food,Chocolates & Biscuits,Loacker,169,169
5452,Gourmet & World Food,"Pasta, Soup & Noodles",San Remo,185,185
5453,"Foodgrains, Oil & Masala",Masalas & Spices,Double Horse,42,42
5454,Beauty & Hygiene,Health & Medicine,Foresta Organics,1499,1499
5455,Beauty & Hygiene,Hair Care,Khadi Natural,250,250
5456,Beauty & Hygiene,Bath & Hand Wash,Nyassa,365,365
5457,"Kitchen, Garden & Pets",Steel Utensils,Frestol,349,1021
5458,Beauty & Hygiene,Fragrances & Deos,Nike,599,599
5459,Snacks & Branded Foods,Breakfast Cereals,Bagrrys,399,399
5460,Cleaning & Household,Detergents & Dishwash,bb Combo,230.3,235
5461,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,83,83
5462,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,929,1156
5463,Gourmet & World Food,Cooking & Baking Needs,Purix,128.25,135
5464,Beauty & Hygiene,Skin Care,Biocare ,475,475
5465,Beauty & Hygiene,Feminine Hygiene,Sofy,154,154
5466,Gourmet & World Food,Chocolates & Biscuits,Bogutti,195,195
5467,Gourmet & World Food,"Sauces, Spreads & Dips",HappyChef,119,199
5468,Gourmet & World Food,Cereals & Breakfast,Nutty Yogi,249,249
5469,Beauty & Hygiene,Health & Medicine,Friends,425,425
5470,Gourmet & World Food,Oils & Vinegar,Sprig,379.05,399
5471,Cleaning & Household,Detergents & Dishwash,Rin,270,270
5472,Baby Care,Diapers & Wipes,Pampers ,1511.28,2099
5473,Beauty & Hygiene,Skin Care,Satinance,115,115
5474,Snacks & Branded Foods,Frozen Veggies & Snacks,GOELD,75,150
5475,Snacks & Branded Foods,Snacks & Namkeen,Wai Wai,60,60
5476,Beauty & Hygiene,Skin Care,Glamveda,120,150
5477,Cleaning & Household,Stationery,Luxor,98,100
5478,Gourmet & World Food,Chocolates & Biscuits,Smoor,425,500
5479,Beauty & Hygiene,Hair Care,Kesh King,200,200
5480,Gourmet & World Food,Cereals & Breakfast,Yoga bar,303,499
5481,Gourmet & World Food,Cooking & Baking Needs,Health 1st,945,945
5482,Gourmet & World Food,"Sauces, Spreads & Dips",Cantina Mexicana,225,225
5483,Beauty & Hygiene,Skin Care,Morpheme Remedies,399,399
5484,"Foodgrains, Oil & Masala",Dals & Pulses,Super Saver,128,160
5485,"Kitchen, Garden & Pets",Appliances & Electricals,Milltec,349,504
5486,Cleaning & Household,Detergents & Dishwash,Surf Excel,599.76,760
5487,Gourmet & World Food,"Sauces, Spreads & Dips",The B Queen Co,329,329
5488,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,60,60
5489,Beauty & Hygiene,Skin Care,Regal Essence,549,549
5490,Gourmet & World Food,Chocolates & Biscuits,Snickers,99,110
5491,"Foodgrains, Oil & Masala",Masalas & Spices,Annapoorna,56,56
5492,Beverages,Fruit Juices & Drinks,Dabur,71,75
5493,Gourmet & World Food,Drinks & Beverages,Newby,1494,1494
5494,Snacks & Branded Foods,Breakfast Cereals,Morton,40,40
5495,Beauty & Hygiene,Skin Care,Sri Sri Tattva,51,60
5496,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,21,35
5497,Beauty & Hygiene,Health & Medicine,Gou Ganga,35,35
5498,Beverages,"Health Drink, Supplement",Dabur,150,150
5499,Gourmet & World Food,Drinks & Beverages,Nutriorg,220.5,245
5500,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Desi,130,130
5501,Snacks & Branded Foods,Snacks & Namkeen,McCain,228,285
5502,Gourmet & World Food,Oils & Vinegar,Malabar Coast,425,425
5503,Cleaning & Household,"Mops, Brushes & Scrubs",Dash,120,120
5504,Beauty & Hygiene,Skin Care,Natures Essence,500,500
5505,"Kitchen, Garden & Pets",Storage & Accessories,Princeware,149,298
5506,Gourmet & World Food,Tinned & Processed Food,Hugo Reitzel ,130.5,145
5507,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,65,65
5508,Beauty & Hygiene,Hair Care,Lotus Herbals,225,225
5509,"Kitchen, Garden & Pets",Storage & Accessories,Cello,129,175
5510,Snacks & Branded Foods,Ready To Cook & Eat,NUTRIWISH,300,300
5511,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",SAPPHERO,445,445
5512,Beauty & Hygiene,Men's Grooming,Supermax,89,100
5513,Beverages,Tea,9t9,99,99
5514,Cleaning & Household,Pooja Needs,Liberty,54,60
5515,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
5516,"Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,190,190
5517,Gourmet & World Food,Drinks & Beverages,TGL Co.,261.75,349
5518,Beauty & Hygiene,Hair Care,Herbal Essence,435.5,650
5519,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,220,220
5520,Beauty & Hygiene,Skin Care,Aroma Magic ,345,345
5521,Beauty & Hygiene,Skin Care,Neutrogena,570,600
5522,Beauty & Hygiene,Men's Grooming,Beardo,213,250
5523,"Bakery, Cakes & Dairy",Ice Creams & Desserts,kwality walls,40,40
