index,category,sub_category,brand,sale_price,market_price
2543,"Kitchen, Garden & Pets",Crockery & Cutlery,Hi-Luxe,179,395
2544,Cleaning & Household,Pooja Needs,CamPure,199,199
2545,"Bakery, Cakes & Dairy",Dairy,Happy Milk,272,320
2546,"Kitchen, Garden & Pets",Storage & Accessories,Asian,119,181
2547,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,219,395
2548,Gourmet & World Food,Cooking & Baking Needs,Tiera,195,195
2549,Snacks & Branded Foods,Chocolates & Candies,Amul,75,150
2550,Cleaning & Household,Bins & Bathroom Ware,Aristo,279,353
2551,"Bakery, Cakes & Dairy",Dairy,Go ,219,249
2552,Gourmet & World Food,"Sauces, Spreads & Dips",Wingreens Farms,101.15,119
2553,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,1610.25,1695
2554,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,195,195
2555,"Foodgrains, Oil & Masala",Rice & Rice Products,Sugar Watchers,595,595
2556,Snacks & Branded Foods,Ready To Cook & Eat,Blue Bird,50,50
2557,"Eggs, Meat & Fish",Fish & Seafood,Gadre,65,65
2558,"Kitchen, Garden & Pets",Crockery & Cutlery,BB Home,489,649
2559,Beauty & Hygiene,Skin Care,Shankara,945,1050
2560,"Foodgrains, Oil & Masala",Rice & Rice Products,Nirmal,570,590
2561,Gourmet & World Food,"Sauces, Spreads & Dips",Pantai,245,245
2562,"Bakery, Cakes & Dairy",Cakes & Pastries,The Finishing Touch,400,400
2563,Cleaning & Household,Bins & Bathroom Ware,Ratan,149,230
2564,Beauty & Hygiene,Oral Care,Colgate,120,120
2565,"Kitchen, Garden & Pets",Steel Utensils,Steel Lock,359,479
2566,Gourmet & World Food,Drinks & Beverages,TGL Co.,169.32,249
2567,Beauty & Hygiene,Skin Care,INATUR ,280,400
2568,Snacks & Branded Foods,Breakfast Cereals,Murginns,295,295
2569,Beauty & Hygiene,Skin Care,INATUR ,294,420
2570,"Eggs, Meat & Fish",Eggs,Fresho,80,110
2571,Beauty & Hygiene,Bath & Hand Wash,50ap,99,99
2572,"Foodgrains, Oil & Masala",Organic Staples,Tata Sampann,233.75,275
2573,Gourmet & World Food,"Sauces, Spreads & Dips",Bechef,160,200
2574,Gourmet & World Food,Chocolates & Biscuits,Toonpops,1049.5,2099
2575,"Foodgrains, Oil & Masala",Dry Fruits,Slurrp Farm,200,200
2576,Cleaning & Household,Pooja Needs,Klassic,699,1299
2577,Beauty & Hygiene,Fragrances & Deos,BIOTIQUE,524.25,699
2578,Beauty & Hygiene,Health & Medicine,Bixa Botanical,245,245
2579,Gourmet & World Food,Cooking & Baking Needs,Real Thai,330,330
2580,Baby Care,Diapers & Wipes,Huggies,705,940
2581,Gourmet & World Food,Chocolates & Biscuits,Kantan,250,250
2582,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,36.08,44
2583,Beauty & Hygiene,Fragrances & Deos,Nivea,139.3,199
2584,Snacks & Branded Foods,Pickles & Chutney,Graminway,89,89
2585,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,13.4,20
2586,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,62.4,65
2587,Gourmet & World Food,"Pasta, Soup & Noodles",Samyang,150,150
2588,"Foodgrains, Oil & Masala",Organic Staples,Natureland Organics,240,240
2589,Gourmet & World Food,"Sauces, Spreads & Dips",Jus Amazin,399,450
2590,Beauty & Hygiene,Skin Care,Pears,135,150
2591,Beauty & Hygiene,Skin Care,Bioderma,660,660
2592,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,119,195
2593,Beauty & Hygiene,Skin Care,Banjara's,171,180
2594,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,94.5,105
2595,Beauty & Hygiene,Bath & Hand Wash,Savlon,170,200
2596,Beverages,Tea,Teamonk,140,200
2597,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Millet Cookies,50,50
2598,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,228,240
2599,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,896.25,1195
2600,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,309,440
2601,Beauty & Hygiene,Skin Care,Lakme,110.4,115
2602,Beauty & Hygiene,Fragrances & Deos,Maryaj,834.5,1669
2603,Beauty & Hygiene,Oral Care,Sensodyne,125,125
2604,Beauty & Hygiene,Health & Medicine,FAST&UP,495,495
2605,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,34,34
2606,Snacks & Branded Foods,Snacks & Namkeen,PIPO,10,10
2607,"Kitchen, Garden & Pets",Storage & Accessories,Laplast,159,399
2608,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,351,390
2609,Beverages,Fruit Juices & Drinks,Frooti,38,38
2610,Beauty & Hygiene,Skin Care,Kaya Youth,104.3,149
2611,Cleaning & Household,Detergents & Dishwash,Finish,279,320
2612,"Kitchen, Garden & Pets",Pet Food & Accessories,DP,159,159
2613,"Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,599,1599
2614,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,2134,2200
2615,Gourmet & World Food,Chocolates & Biscuits,Lindberg,309,399
2616,"Bakery, Cakes & Dairy",Dairy,Milky Mist,95,95
2617,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,19,20
2618,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Tasties,66.5,110
2619,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,297.5,350
2620,Gourmet & World Food,Dairy & Cheese,RRO DAIRY,340,340
2621,Gourmet & World Food,Oils & Vinegar,Nutty Yogi,349,349
2622,Beauty & Hygiene,Health & Medicine,Bella,98,109
2623,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,165,275
2624,Cleaning & Household,"Disposables, Garbage Bag",Home Mate,119,119
2625,Gourmet & World Food,"Sauces, Spreads & Dips",BHUIRA ,269.1,299
2626,Beauty & Hygiene,Fragrances & Deos,Royal Mirage,1140,1200
2627,Beauty & Hygiene,Fragrances & Deos,Yardley London,358.2,597
2628,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,110,110
2629,Gourmet & World Food,Tinned & Processed Food,American Garden ,225,225
2630,"Kitchen, Garden & Pets",Crockery & Cutlery,BB Home,449,599
2631,Snacks & Branded Foods,Pickles & Chutney,Priya,90,90
2632,Baby Care,Baby Bath & Hygiene,bb Combo,1778,1778
2633,"Bakery, Cakes & Dairy",Dairy,Amul,131,140
2634,Gourmet & World Food,Drinks & Beverages,Monin,395,395
2635,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,75,75
2636,Snacks & Branded Foods,Ready To Cook & Eat,Organic Tattva,85,85
2637,Cleaning & Household,Bins & Bathroom Ware,Kvg,29,39
2638,Cleaning & Household,Bins & Bathroom Ware,Swastik,78,88
2639,Gourmet & World Food,Tinned & Processed Food,Fragata,295,295
2640,"Foodgrains, Oil & Masala",Rice & Rice Products,Daawat ,349,445
2641,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,139,170
2642,Cleaning & Household,Bins & Bathroom Ware,Aristo,649,649
2643,Beauty & Hygiene,Fragrances & Deos,Fogg ,172.5,230
2644,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
2645,Beauty & Hygiene,Fragrances & Deos,Engage,292.52,585
2646,"Kitchen, Garden & Pets",Storage & Accessories,Treo,210,210
2647,Beauty & Hygiene,Bath & Hand Wash,BB Home,139,229
2648,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,45,60
2649,Gourmet & World Food,Drinks & Beverages,TGL Co.,449.25,599
2650,"Foodgrains, Oil & Masala",Masalas & Spices,Annapoorna,21,21
2651,Snacks & Branded Foods,Ready To Cook & Eat,Phalada Pure & Sure,88,88
2652,"Bakery, Cakes & Dairy",Dairy,Milky Mist,95,95
2653,Beauty & Hygiene,Hair Care,TRESemme,63,63
2654,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,145,145
2655,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Wise Crack,126.65,149
2656,Beverages,Fruit Juices & Drinks,B Natural,96,120
2657,Beauty & Hygiene,Hair Care,Head & shoulders,513,570
2658,Cleaning & Household,Stationery,Luxor,98,100
2659,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,194,250
2660,Gourmet & World Food,Drinks & Beverages,Colombian Brew Coffee,99,99
2661,Gourmet & World Food,Chocolates & Biscuits,Gullon,349,349
2662,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Flat Tummies,290,290
2663,Beauty & Hygiene,Fragrances & Deos,Jaguar,1440,2400
2664,Cleaning & Household,Pooja Needs,Bharath Brand,40,40
2665,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,559,745
2666,Beauty & Hygiene,Fragrances & Deos,Engage,175,250
2667,Gourmet & World Food,Chocolates & Biscuits,Loacker,199,199
2668,Cleaning & Household,Bins & Bathroom Ware,Nakoda,239,310
2669,"Foodgrains, Oil & Masala",Masalas & Spices,Earthon,115,115
2670,"Kitchen, Garden & Pets",Steel Utensils,BB Home,549,999
2671,Snacks & Branded Foods,Ready To Cook & Eat,MTR,125,125
2672,Snacks & Branded Foods,Ready To Cook & Eat,Fortune ,43,49
2673,"Bakery, Cakes & Dairy",Gourmet Breads,Bon & Bread,107,107
2674,Snacks & Branded Foods,Frozen Veggies & Snacks,Bon Appetit,275,285
2675,Cleaning & Household,Stationery,Ravi,42,42
2676,Beauty & Hygiene,Skin Care,Dabur,77,110
2677,"Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,35,35
2678,"Kitchen, Garden & Pets",Storage & Accessories,Saaj,139,193
2679,Beauty & Hygiene,Men's Grooming,Bombay Shaving Company,219,295
2680,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Fresho Signature,362.7,570
2681,"Kitchen, Garden & Pets",Storage & Accessories,Nakoda,732,732
2682,"Bakery, Cakes & Dairy",Dairy,Paper Boat,120,120
2683,Beauty & Hygiene,Skin Care,Palmer's,449,449
2684,Baby Care,Diapers & Wipes,Himalaya Baby,823,875
2685,Beauty & Hygiene,Skin Care,INATUR ,320,400
2686,Cleaning & Household,"Disposables, Garbage Bag",Selpak,390,390
2687,Beauty & Hygiene,Hair Care,Loreal Paris,495,550
2688,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,139,175
2689,Gourmet & World Food,Drinks & Beverages,Christopher Cocoa,99,99
2690,Gourmet & World Food,Chocolates & Biscuits,GoodDiet,159,225
2691,"Kitchen, Garden & Pets",Pet Food & Accessories,Drools,357,420
2692,Beauty & Hygiene,Men's Grooming,Loreal Paris,499,499
2693,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,279,429
2694,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Rostaa,1092,1680
2695,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,130,130
2696,Beauty & Hygiene,Skin Care,StBotanica,799,799
2697,Gourmet & World Food,Chocolates & Biscuits,Snickers,70,100
2698,Snacks & Branded Foods,Snacks & Namkeen,Haldirams ,10,10
2699,Gourmet & World Food,Chocolates & Biscuits,Chiko,180,180
2700,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,150,150
2701,Beauty & Hygiene,Men's Grooming,Brylcreem,72,80
2702,Beauty & Hygiene,Health & Medicine,Dr. Vaidya's,300,300
2703,"Kitchen, Garden & Pets",Appliances & Electricals,Nippo,25,30
2704,Beauty & Hygiene,Hair Care,Himalaya,72.75,75
2705,"Kitchen, Garden & Pets",Storage & Accessories,Cello,774,1050
2706,"Kitchen, Garden & Pets",Storage & Accessories,Asian,155,155
2707,Gourmet & World Food,Drinks & Beverages,TGL Co.,455,650
2708,Cleaning & Household,Car & Shoe Care,Ambi pur,199,199
2709,Beauty & Hygiene,Hair Care,StBotanica,449,449
2710,Snacks & Branded Foods,Ready To Cook & Eat,Bliss Tree,60,60
2711,Beauty & Hygiene,Bath & Hand Wash,Meghdoot,70,70
2712,Beauty & Hygiene,Skin Care,Clean & Clear,296.37,370
2713,Beauty & Hygiene,Skin Care,Akshara Herbals,50,50
2714,Beauty & Hygiene,Fragrances & Deos,Ferrari ,1662.5,2375
2715,Cleaning & Household,Stationery,Orpat,285,290
2716,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,435,600
2717,Gourmet & World Food,Drinks & Beverages,TGL Co.,181.77,249
2718,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,475,475
2719,Snacks & Branded Foods,Snacks & Namkeen,Bingo,54,60
2720,"Foodgrains, Oil & Masala",Organic Staples,Aashirvaad,270,320
2721,"Foodgrains, Oil & Masala",Masalas & Spices,Mothers Recipe,55,55
2722,Beauty & Hygiene,Skin Care,Glamveda,208,260
2723,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Epigamia ,80,80
2724,Beverages,Tea,Teamonk,450,750
2725,Gourmet & World Food,Drinks & Beverages,Swa Artisanal Syrups,300,300
2726,"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,51,68
2727,"Kitchen, Garden & Pets",Crockery & Cutlery,DP,189,259
2728,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",On The Run,300,300
2729,Gourmet & World Food,"Pasta, Soup & Noodles",Samyang,115,115
2730,"Kitchen, Garden & Pets",Cookware & Non Stick,Wonderchef,1500,1500
2731,Beauty & Hygiene,Fragrances & Deos,Wild Stone,139.3,199
2732,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,429,559
2733,"Foodgrains, Oil & Masala",Masalas & Spices,bb Popular,48,80
2734,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,675,675
2735,Beauty & Hygiene,Bath & Hand Wash,Panache,159.2,199
2736,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
2737,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,229,285
2738,Beverages,Tea,Octavius,320,320
2739,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,119,119
2740,Beauty & Hygiene,Bath & Hand Wash,Yardley London,165.75,195
2741,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Fresho Signature,189,265
2742,Gourmet & World Food,Dairy & Cheese,Epigamia ,306,360
2743,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,219,289
2744,Snacks & Branded Foods,Biscuits & Cookies,Open Secret,89.25,105
2745,Beauty & Hygiene,Bath & Hand Wash,Dermi Cool,117,117
2746,Gourmet & World Food,Oils & Vinegar,RYCA,792,792
2747,Beauty & Hygiene,Skin Care,Natures Essence,600,600
2748,Beauty & Hygiene,Fragrances & Deos,Remy ,265.05,279
2749,Cleaning & Household,Fresheners & Repellents,CamPure,199,199
2750,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,250,250
2751,Beauty & Hygiene,Fragrances & Deos,Maryaj,784.5,1569
2752,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,139,175
2753,Snacks & Branded Foods,Snacks & Namkeen,WhyFryy,40,40
2754,Beauty & Hygiene,Fragrances & Deos,Axe,277.5,530
2755,Gourmet & World Food,Drinks & Beverages,Swa Artisanal Syrups,600,600
2756,Cleaning & Household,Pooja Needs,Trm,119,250
2757,Snacks & Branded Foods,Ready To Cook & Eat,Chings,44,55
2758,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,538,600
2759,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,249,495
2760,"Kitchen, Garden & Pets",Kitchen Accessories,HAZEL,3699,3699
2761,Baby Care,Diapers & Wipes,Huggies,363.09,399
2762,Snacks & Branded Foods,Chocolates & Candies,Wrigleys,5,5
2763,Beauty & Hygiene,Men's Grooming,Parachute ,213.6,267
2764,"Foodgrains, Oil & Masala",Masalas & Spices,Organic Nation,75,75
2765,Beauty & Hygiene,Health & Medicine,Dabur,105.95,163
2766,"Kitchen, Garden & Pets",Steel Utensils,Steel Lock,139,184
2767,Beverages,Energy & Soft Drinks,Gatorade,50,50
2768,Gourmet & World Food,Cooking & Baking Needs,Puramate,31.5,35
2769,Beauty & Hygiene,Hair Care,Matrix,500,500
2770,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,100,125
2771,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Heritage,259,299
2772,"Kitchen, Garden & Pets",Kitchen Accessories,Elephant ,75,89
2773,Beauty & Hygiene,Skin Care,Oriental Botanics,899,899
2774,Cleaning & Household,All Purpose Cleaners,Ajax,134.5,269
2775,"Foodgrains, Oil & Masala",Masalas & Spices,Jawai,205,205
2776,Beauty & Hygiene,Men's Grooming,Dermi Cool,117,117
2777,Beauty & Hygiene,Fragrances & Deos,Nike,265.05,279
2778,Gourmet & World Food,Tinned & Processed Food,American Garden ,225,225
2779,"Eggs, Meat & Fish",Fish & Seafood,sumeru,248,310
2780,Beauty & Hygiene,Skin Care,It's Skin,1200,1200
2781,Beauty & Hygiene,Hair Care,Aroma Magic ,157.5,225
2782,Gourmet & World Food,Oils & Vinegar,Abbies,7299,7299
2783,Gourmet & World Food,Cooking & Baking Needs,CCDS,225,225
2784,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,1140,1900
2785,Gourmet & World Food,Tinned & Processed Food,Habit,126,140
2786,Cleaning & Household,All Purpose Cleaners,Finish,1299,1299
2787,Beauty & Hygiene,Health & Medicine,Nutriorg,242.25,255
2788,Beauty & Hygiene,Skin Care,Aps Cosmetofood,600,600
2789,Cleaning & Household,"Mops, Brushes & Scrubs",York,71.4,85
2790,Gourmet & World Food,Oils & Vinegar,RawNH,349,349
2791,Cleaning & Household,Detergents & Dishwash,Comfort,186,225
2792,Gourmet & World Food,Cereals & Breakfast,The Whole Truth,510,600
2793,Beauty & Hygiene,Hair Care,Matrix,745,745
2794,Gourmet & World Food,"Sauces, Spreads & Dips",Happilo,149.25,199
2795,"Kitchen, Garden & Pets",Storage & Accessories,Saura,179,199
2796,"Kitchen, Garden & Pets",Pet Food & Accessories,bb Combo,1700,1880
2797,Beauty & Hygiene,Hair Care,Schwarzkopf,425,425
2798,Cleaning & Household,Detergents & Dishwash,Finish,953,1138
2799,"Bakery, Cakes & Dairy",Dairy,Go ,145,145
2800,Beauty & Hygiene,Men's Grooming,Spruce Shave Club,299,299
2801,"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,2770,3080
2802,"Kitchen, Garden & Pets",Crockery & Cutlery,Neelam,299,450
2803,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,120,120
2804,Beauty & Hygiene,Hair Care,Mamaearth,349,349
2805,Beauty & Hygiene,Skin Care,Joy,131.25,175
2806,Beauty & Hygiene,Hair Care,Continent Spice Khadi,210,210
2807,Beauty & Hygiene,Men's Grooming,Gillette,34.3,35
2808,"Kitchen, Garden & Pets",Appliances & Electricals,Philips,515,549
2809,Beauty & Hygiene,Health & Medicine,Bajaj,65,65
2810,Gourmet & World Food,Oils & Vinegar,Heinz,295,295
2811,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,109,149
2812,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,32,35
2813,Gourmet & World Food,Chocolates & Biscuits,Hersheys ,875,875
2814,Cleaning & Household,All Purpose Cleaners,Lizol,169,186
2815,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,295,295
2816,Baby Care,Diapers & Wipes,Mamypoko,975,1499
2817,"Bakery, Cakes & Dairy",Dairy,Go ,134,149
2818,Beauty & Hygiene,Hair Care,Palmex,25,25
2819,Beauty & Hygiene,Health & Medicine,Dettol,251.13,275.16
2820,Gourmet & World Food,"Sauces, Spreads & Dips",Nutty Yogi,389,389
2821,Beauty & Hygiene,Men's Grooming,Confetti London,42,42
2822,Gourmet & World Food,Chocolates & Biscuits,Ketofy,499,499
2823,Gourmet & World Food,Cooking & Baking Needs,Isvaari,382.5,450
2824,Beauty & Hygiene,Hair Care,Schwarzkopf,425,425
2825,Cleaning & Household,All Purpose Cleaners,Lizol,415,503
2826,Cleaning & Household,Pooja Needs,CamPure,199,199
2827,Beauty & Hygiene,Feminine Hygiene,Sirona,175.12,199
2828,Cleaning & Household,Fresheners & Repellents,Bodyguard,249,300
2829,"Kitchen, Garden & Pets",Pet Food & Accessories,SHEBA,80,80
2830,"Kitchen, Garden & Pets",Crockery & Cutlery,BB Home,599,799
2831,Beauty & Hygiene,Men's Grooming,LetsShave,996.55,1049
2832,Beauty & Hygiene,Men's Grooming,Engage,225.01,500
2833,Cleaning & Household,All Purpose Cleaners,Berger BreatheEasy,199,199
2834,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,109,110
2835,Beauty & Hygiene,Men's Grooming,ORGANIC INDIA,795,795
2836,Snacks & Branded Foods,Ready To Cook & Eat,Tasties,59,85
2837,Gourmet & World Food,Drinks & Beverages,Sleepy Owl,400,500
2838,Cleaning & Household,All Purpose Cleaners,Kiwi,160,160
2839,Beauty & Hygiene,Hair Care,Bblunt,450,450
2840,Gourmet & World Food,Cereals & Breakfast,Cocosutra,300,300
2841,"Bakery, Cakes & Dairy",Dairy,D'Lecta,270,360
2842,Beauty & Hygiene,Bath & Hand Wash,Panache,119.2,149
2843,Cleaning & Household,Stationery,DP,126,179
2844,Gourmet & World Food,Drinks & Beverages,Nutriorg,220.5,245
2845,Beauty & Hygiene,Men's Grooming,Spruce Shave Club,549,549
2846,"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,3310,3680
2847,Snacks & Branded Foods,Snacks & Namkeen,A-1 Chips,35,35
2848,Cleaning & Household,Stationery,Kores,30,30
2849,Cleaning & Household,Party & Festive Needs,Pahal,79,100
2850,"Foodgrains, Oil & Masala",Masalas & Spices,JK,166.5,185
2851,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,150,150
2852,Snacks & Branded Foods,Snacks & Namkeen,Balaji foods,60,60
2853,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Schar,485,485
2854,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,16,20
2855,Gourmet & World Food,Cereals & Breakfast,NUTRIWISH,350,350
2856,"Foodgrains, Oil & Masala",Masalas & Spices,Valley Spice,75,75
2857,Snacks & Branded Foods,Biscuits & Cookies,Open Secret,35,35
2858,Cleaning & Household,All Purpose Cleaners,Lizol,273,319
2859,Beauty & Hygiene,Hair Care,Loreal Paris,677,770
2860,"Foodgrains, Oil & Masala",Masalas & Spices,Organic Nation,81,90
2861,Gourmet & World Food,Drinks & Beverages,Monin,895,895
2862,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Sundrop,50,50
2863,Beauty & Hygiene,Bath & Hand Wash,Rexona,28,28
2864,Beauty & Hygiene,Oral Care,Colgate,30,30
2865,Snacks & Branded Foods,Snacks & Namkeen,Bingo,48,60
2866,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,79,79
2867,"Foodgrains, Oil & Masala",Masalas & Spices,Killi,55,55
2868,"Kitchen, Garden & Pets",Cookware & Non Stick,Greenchef,1999,2699
2869,"Kitchen, Garden & Pets",Crockery & Cutlery,Treo,275,275
2870,"Kitchen, Garden & Pets",Pet Food & Accessories,Kennel kitchen ,60,60
